weather_date,crime_count,average_temperature_f,reported_precipitation_inches,average_relative_humidity,average_wind_speed_mph,has_reported_weather_event,has_precipitation,has_rain,has_snow,has_thunderstorm
2011-09-25,910,58.15277777777778,0.231,82.71527777777777,5.6180555555555545,1,1,1,0,0
2011-09-26,942,56.56597222222223,0.9630000000000001,81.47569444444444,12.381944444444443,1,1,1,0,0
2011-09-27,948,56.75763888888889,0.262,87.3298611111111,7.366666666666666,1,1,1,0,0
2011-09-28,937,57.479166666666664,0.167,87.8611111111111,6.590277777777778,1,1,1,0,0
2011-09-29,987,57.875,0.095,77.9375,12.5625,1,1,1,0,0
2011-09-30,1023,52.0625,0.16999999999999998,69.04166666666667,16.11111111111111,1,1,1,0,0
2011-10-01,1073,49.22222222222223,0.001,70.90277777777779,11.25,0,1,0,0,0
2011-10-02,927,53.1875,0.0,62.6875,4.6875,0,0,0,0,0
2010-07-03,1006,76.79166666666667,0.0,46.791666666666664,8.375,0,0,0,0,0
2010-07-04,999,81.9375,0.03,58.979166666666664,10.520833333333334,0,1,0,0,0
2010-07-05,1111,83.6875,0.0,52.5625,13.145833333333334,0,0,0,0,0
2010-07-06,1076,80.77777777777777,0.042,64.96527777777777,10.076388888888888,1,1,1,0,1
2010-07-07,1089,82.04166666666667,0.051000000000000004,67.22916666666667,5.479166666666667,1,1,0,0,1
2010-07-08,1157,78.49305555555556,0.156,74.84722222222221,4.395833333333333,1,1,1,0,0
2010-07-09,1097,79.64583333333333,0.001,50.520833333333336,6.458333333333333,0,1,0,0,0
2010-07-10,1073,78.77083333333333,0.011,52.875,7.020833333333333,0,1,0,0,0
2010-07-11,1019,76.10763888888889,0.772,64.56944444444444,6.958333333333333,1,1,1,0,1
2010-07-12,1063,74.3125,0.012,73.125,4.65625,1,1,1,0,0
2010-07-13,1019,76.5,0.022,66.5,7.0,1,1,1,0,0
2010-07-14,1128,82.29166666666667,0.0,66.27083333333333,9.104166666666666,1,0,0,0,0
2010-07-15,1097,83.10416666666667,0.0,63.291666666666664,10.479166666666666,0,0,0,0,0
2010-07-16,1144,80.4375,0.0,51.125,7.791666666666667,0,0,0,0,0
2010-07-17,1121,82.0,0.0,56.104166666666664,6.875,0,0,0,0,0
2010-07-18,1077,81.87083333333334,0.29,65.02916666666667,9.299999999999999,1,1,0,0,1
2010-07-19,1042,77.66666666666667,0.003,67.64583333333333,4.854166666666667,1,1,1,0,0
2010-07-20,1129,75.85416666666667,0.0,73.3125,7.5,1,0,0,0,0
2010-07-21,1085,80.75,0.0,62.833333333333336,6.166666666666667,0,0,0,0,0
2010-07-22,1187,81.66666666666667,0.021,68.75,9.0625,1,1,1,0,0
2010-07-23,1092,82.52430555555556,3.15,69.36631944444444,11.758680555555555,1,1,1,0,1
2010-07-24,935,77.3875,4.969999999999999,79.02916666666665,10.566203703703705,1,1,1,0,1
2010-07-25,1064,74.17083333333333,0.521,65.22083333333333,9.580555555555554,1,1,1,0,0
2010-07-26,1056,75.54166666666667,0.0,62.958333333333336,5.333333333333333,0,0,0,0,0
2010-07-27,1134,80.79166666666667,0.0,62.375,6.645833333333333,0,0,0,0,0
2010-07-28,1098,81.72222222222221,0.0,71.875,8.715277777777777,1,0,0,0,0
2010-07-29,1004,75.64583333333333,0.0,56.166666666666664,7.895833333333333,0,0,0,0,0
2010-07-30,1061,74.20833333333333,0.003,59.083333333333336,5.708333333333333,1,1,1,0,0
2010-07-31,1002,71.53472222222223,0.601,74.54166666666667,4.631944444444445,1,1,1,0,1
2010-08-01,1199,75.27777777777779,0.0,69.14583333333333,4.041666666666667,1,0,0,0,0
2010-08-02,1062,76.875,0.084,70.45833333333333,5.9375,1,1,1,0,0
2010-08-03,1047,77.24722222222222,1.622,79.59722222222221,3.901388888888889,1,1,1,0,1
2010-08-04,1049,76.375,0.6950000000000001,85.17916666666666,4.704166666666667,1,1,1,0,1
2010-08-05,1119,76.58333333333333,0.0,62.208333333333336,9.875,0,0,0,0,0
2010-08-06,1154,73.33333333333333,0.0,58.895833333333336,6.041666666666667,0,0,0,0,0
2010-08-07,1102,75.52083333333333,0.0,65.16666666666667,7.708333333333333,0,0,0,0,0
2010-08-08,1069,78.02083333333333,0.051000000000000004,67.3125,9.17361111111111,1,1,1,0,0
2010-08-09,1098,81.27083333333333,0.001,68.02083333333333,6.604166666666667,1,1,0,0,0
2010-08-10,1113,81.5625,0.0,70.0,5.9375,0,0,0,0,0
2010-08-11,1099,83.34027777777779,0.0,65.16666666666667,7.368055555555556,1,0,0,0,0
2010-08-12,1042,83.04166666666667,0.0,64.85416666666667,5.666666666666667,0,0,0,0,0
2010-08-13,1068,82.38888888888889,0.792,67.56944444444444,8.75,1,1,1,0,1
2010-08-14,1121,80.0625,0.003,69.0,4.354166666666667,1,1,1,0,0
2010-08-15,1108,77.93055555555556,0.0,61.01388888888889,9.347222222222223,0,0,0,0,0
2010-08-16,1116,72.64583333333333,0.0,52.395833333333336,9.979166666666666,0,0,0,0,0
2010-08-17,1084,71.5625,0.033,61.25,6.229166666666667,1,1,1,0,0
2010-08-18,1129,73.66666666666667,0.04,64.10416666666667,3.2916666666666665,1,1,1,0,0
2010-08-19,1153,79.29166666666667,0.0,59.020833333333336,5.5625,0,0,0,0,0
2010-08-20,1151,82.77083333333333,0.004,58.020833333333336,10.458333333333334,1,1,1,0,0
2010-08-21,1060,76.95625,0.65,76.95416666666667,5.481944444444444,1,1,1,0,0
2010-08-22,1042,74.0,0.0,71.3125,10.208333333333334,0,0,0,0,0
2010-08-23,1129,73.04166666666667,0.0,71.60416666666667,8.125,0,0,0,0,0
2010-08-24,1117,74.57291666666667,0.001,63.84375,5.125,0,1,0,0,0
2010-08-25,1071,70.85416666666667,0.0,47.666666666666664,9.958333333333334,0,0,0,0,0
2010-08-26,1140,69.14583333333333,0.0,55.125,6.104166666666667,0,0,0,0,0
2010-08-27,1134,73.27083333333333,0.0,50.479166666666664,6.625,0,0,0,0,0
2010-08-28,1040,76.91666666666667,0.0,42.041666666666664,7.6875,0,0,0,0,0
2010-08-29,1130,82.27083333333333,0.0,52.479166666666664,7.708333333333333,0,0,0,0,0
2010-08-30,1132,80.35416666666667,0.0,60.854166666666664,10.354166666666666,0,0,0,0,0
2010-08-31,1084,83.08333333333333,0.0,59.9375,12.208333333333334,0,0,0,0,0
2010-09-01,1229,76.34375,0.14300000000000002,71.67013888888889,6.840277777777779,1,1,1,0,0
2010-09-02,1022,74.49583333333334,0.991,79.06388888888888,7.92638888888889,1,1,1,0,1
2010-09-03,1098,63.55555555555555,0.0,65.90277777777777,16.069444444444446,0,0,0,0,0
2010-09-04,988,59.4375,0.002,56.0625,11.791666666666666,1,1,1,0,0
2010-09-05,983,65.79166666666667,0.002,54.229166666666664,7.9375,1,1,1,0,0
2010-09-06,1055,75.70833333333333,0.0,41.041666666666664,14.291666666666666,0,0,0,0,0
2010-09-07,1128,70.85416666666667,0.002,44.645833333333336,17.083333333333332,0,1,0,0,0
2010-09-08,1057,61.583333333333336,0.0,59.625,7.645833333333333,0,0,0,0,0
2010-09-09,1015,61.375,0.0,65.3125,6.5625,0,0,0,0,0
2010-09-10,1121,66.5625,0.0,57.083333333333336,11.0625,0,0,0,0,0
2010-09-11,970,64.54166666666667,0.165,70.31111111111112,9.158333333333333,1,1,1,0,0
2010-09-12,1077,69.91666666666667,0.0,52.88888888888889,8.07638888888889,0,0,0,0,0
2010-09-13,997,70.54166666666667,0.0,56.229166666666664,4.583333333333333,0,0,0,0,0
2010-09-14,1069,67.27083333333333,0.0,52.1875,5.458333333333333,0,0,0,0,0
2010-09-15,1057,68.77083333333333,0.041,57.416666666666664,8.333333333333334,1,1,1,0,0
2010-09-16,1040,64.49305555555556,0.032,74.03472222222223,12.694444444444445,1,1,0,0,0
2010-09-17,1126,64.10416666666667,0.0,58.458333333333336,4.5625,0,0,0,0,0
2010-09-18,1052,63.197916666666664,0.232,74.69791666666667,7.458333333333333,1,1,1,0,1
2010-09-19,1039,62.5625,0.011,59.666666666666664,8.145833333333334,1,1,1,0,0
2010-09-20,1083,70.33333333333333,0.001,69.72916666666667,7.0625,0,1,0,0,0
2010-09-21,1137,76.29861111111111,0.042,65.17361111111111,10.13888888888889,1,1,1,0,1
2010-09-22,1126,67.3125,0.0,80.39583333333333,5.145833333333333,1,0,0,0,0
2010-09-23,1086,79.1875,0.0,56.4375,14.833333333333334,1,0,0,0,0
2010-09-24,1150,67.04861111111111,0.203,62.354166666666664,16.854166666666668,1,1,1,0,0
2010-09-25,1096,54.798611111111114,0.006,63.75694444444445,9.527777777777777,1,1,1,0,0
2010-09-26,974,55.481249999999996,0.052000000000000005,65.80416666666666,11.5375,1,1,1,0,0
2010-09-27,969,54.916666666666664,0.012,72.45833333333333,2.6875,1,1,1,0,0
2010-09-28,1084,59.3125,0.0,59.75,3.5625,0,0,0,0,0
2010-09-29,1071,64.02083333333333,0.0,52.833333333333336,5.395833333333333,0,0,0,0,0
2010-09-30,1001,63.895833333333336,0.0,59.916666666666664,10.083333333333334,0,0,0,0,0
2010-10-01,1241,61.375,0.021,56.291666666666664,5.354166666666667,1,1,1,0,0
2010-10-02,905,50.78472222222222,0.258,74.61111111111111,17.305555555555557,1,1,1,0,0
2010-10-03,886,48.833333333333336,0.012,66.85416666666667,10.875,1,1,1,0,0
2010-10-04,985,50.354166666666664,0.0,65.5,4.3125,0,0,0,0,0
2010-10-05,1046,53.625,0.0,58.229166666666664,2.6041666666666665,0,0,0,0,0
2010-10-06,1123,62.291666666666664,0.0,52.583333333333336,7.229166666666667,0,0,0,0,0
2010-10-07,1070,62.083333333333336,0.0,48.166666666666664,4.625,0,0,0,0,0
2010-10-08,1183,65.02083333333333,0.0,39.458333333333336,6.9375,0,0,0,0,0
2010-10-09,1099,71.02083333333333,0.0,47.833333333333336,4.4375,0,0,0,0,0
2010-10-10,1095,71.25,0.0,49.895833333333336,3.7291666666666665,0,0,0,0,0
2010-10-11,1019,66.60416666666667,0.0,64.10416666666667,4.229166666666667,0,0,0,0,0
2010-10-12,1095,64.14583333333333,0.0,73.39583333333333,5.0625,0,0,0,0,0
2010-10-13,1039,57.90277777777778,0.27,71.53472222222221,8.32638888888889,1,1,1,0,1
2010-10-14,1038,56.0,0.0,41.833333333333336,8.0625,0,0,0,0,0
2010-10-15,1160,53.8125,0.0,61.895833333333336,9.166666666666666,0,0,0,0,0
2010-10-16,1010,57.0625,0.0,55.5,7.3125,0,0,0,0,0
2010-10-17,979,55.8125,0.0,52.020833333333336,5.416666666666667,0,0,0,0,0
2010-10-18,1033,53.395833333333336,0.0,63.208333333333336,5.583333333333333,0,0,0,0,0
2010-10-19,1035,50.958333333333336,0.0,56.4375,6.708333333333333,0,0,0,0,0
2010-10-20,1052,56.90972222222222,0.001,45.52777777777778,12.409722222222221,0,1,0,0,0
2010-10-21,1067,48.395833333333336,0.0,49.875,8.6875,0,0,0,0,0
2010-10-22,1068,52.6875,0.01,44.145833333333336,5.0625,0,1,0,0,0
2010-10-23,1001,61.333333333333336,0.21400000000000002,53.427083333333336,10.520833333333334,1,1,1,0,1
2010-10-24,948,64.26666666666667,1.083,64.85416666666667,8.583333333333334,1,1,1,0,1
2010-10-25,1035,65.25,0.011,75.66666666666667,10.666666666666666,1,1,0,0,0
2010-10-26,1091,62.79824561403509,0.571,61.973684210526315,21.256944444444446,1,1,1,0,1
2010-10-27,1027,55.0625,0.0,39.895833333333336,22.041666666666668,0,0,0,0,0
2010-10-28,989,42.458333333333336,0.0,61.520833333333336,15.1875,0,0,0,0,0
2010-10-29,1085,42.020833333333336,0.0,54.145833333333336,7.166666666666667,0,0,0,0,0
2010-10-30,992,50.458333333333336,0.0,49.875,12.979166666666666,0,0,0,0,0
2010-10-31,1005,45.8125,0.0,58.770833333333336,9.770833333333334,0,0,0,0,0
2010-11-01,1118,45.618055555555564,0.0,61.34722222222222,5.472222222222221,0,0,0,0,0
2010-11-02,1044,43.854166666666664,0.0,58.5625,5.145833333333333,0,0,0,0,0
2010-11-03,972,43.791666666666664,0.011,64.04166666666667,6.541666666666667,1,1,1,0,0
2010-11-04,963,44.80902777777778,0.045,63.395833333333336,14.809027777777779,1,1,1,0,0
2010-11-05,1010,36.104166666666664,0.001,50.125,13.375,0,1,0,0,0
2010-11-06,936,37.375,0.0,46.354166666666664,6.354166666666667,0,0,0,0,0
2010-11-07,946,47.333333333333336,0.0,42.0,8.458333333333334,0,0,0,0,0
2010-11-08,1054,54.875,0.0,41.270833333333336,6.333333333333333,0,0,0,0,0
2010-11-09,1121,56.333333333333336,0.0,47.125,5.729166666666667,0,0,0,0,0
2010-11-10,1108,57.8125,0.0,47.395833333333336,7.1875,0,0,0,0,0
2010-11-11,1045,58.645833333333336,0.004,56.0625,7.020833333333333,1,1,1,0,0
2010-11-12,1057,53.625,0.0,70.9375,8.125,0,0,0,0,0
2010-11-13,947,49.46527777777777,0.051000000000000004,67.07638888888889,12.680555555555555,1,1,1,0,0
2010-11-14,899,42.04861111111111,0.053000000000000005,62.736111111111114,14.805555555555555,1,1,1,0,0
2010-11-15,1032,44.083333333333336,0.003,70.33333333333333,6.791666666666667,0,1,0,0,0
2010-11-16,941,42.541666666666664,0.0,63.979166666666664,5.270833333333333,0,0,0,0,0
2010-11-17,928,41.895833333333336,0.003,78.02430555555556,8.319444444444445,1,1,1,0,0
2010-11-18,940,36.0,0.0,64.41666666666667,5.854166666666667,0,0,0,0,0
2010-11-19,1095,39.395833333333336,0.0,65.88194444444444,9.0,0,0,0,0,0
2010-11-20,953,40.5,0.0,70.875,8.145833333333334,1,0,0,0,0
2010-11-21,913,51.61805555555555,0.006,81.0,11.868055555555555,1,1,1,0,0
2010-11-22,906,59.486111111111114,1.6039999999999999,81.05555555555556,12.638888888888888,1,1,1,0,1
2010-11-23,932,31.479166666666668,0.0,59.125,12.375,0,0,0,0,0
2010-11-24,947,33.54861111111111,0.253,78.02083333333333,12.868055555555555,1,1,1,0,0
2010-11-25,668,34.49305555555555,0.03,81.00347222222221,10.774305555555555,1,1,0,0,0
2010-11-26,868,26.583333333333332,0.0,55.854166666666664,16.125,0,0,0,0,0
2010-11-27,854,28.166666666666668,0.0,59.895833333333336,8.125,0,0,0,0,0
2010-11-28,892,35.270833333333336,0.0,65.91666666666667,9.625,0,0,0,0,0
2010-11-29,917,44.0625,0.5619999999999999,69.375,11.458333333333334,1,1,1,0,0
2010-11-30,891,35.06111111111111,0.032,79.69027777777778,16.944444444444443,1,1,1,1,0
2010-12-01,949,24.694444444444443,0.021,67.46527777777777,16.26388888888889,1,1,0,1,0
2010-12-02,974,28.104166666666668,0.0,61.166666666666664,9.666666666666666,0,0,0,0,0
2010-12-03,929,27.75,0.001,61.826388888888886,4.3125,1,1,0,1,0
2010-12-04,858,29.450595238095243,0.246,84.54851190476191,7.418154761904762,1,1,1,1,0
2010-12-05,767,22.152777777777782,0.007,73.97222222222221,11.111111111111109,1,1,0,1,0
2010-12-06,774,16.041666666666668,0.010000000000000002,67.36458333333333,11.8125,1,1,0,1,0
2010-12-07,887,16.729166666666668,0.0,62.0625,9.770833333333334,0,0,0,0,0
2010-12-08,803,17.520833333333332,0.0,62.25,6.520833333333333,0,0,0,0,0
2010-12-09,854,20.93402777777778,0.044000000000000004,71.57291666666667,8.95138888888889,1,1,0,1,0
2010-12-10,961,31.270833333333332,0.0,79.0,8.0,1,0,0,0,0
2010-12-11,812,33.21180555555556,0.42200000000000004,89.26666666666667,9.609722222222222,1,1,1,1,0
2010-12-12,670,22.504166666666666,0.097,77.08888888888889,21.621527777777775,1,1,0,1,0
2010-12-13,730,12.465277777777777,0.014000000000000002,65.79166666666667,18.215277777777775,1,1,0,1,0
2010-12-14,814,13.0,0.0,66.33333333333333,7.5,0,0,0,0,0
2010-12-15,906,15.854166666666666,0.0,60.9375,2.75,0,0,0,0,0
2010-12-16,860,25.04861111111111,0.010000000000000002,60.333333333333336,5.3680555555555545,1,1,0,1,0
2010-12-17,911,16.5625,0.002,68.60416666666667,10.4375,1,1,0,1,0
2010-12-18,801,15.791666666666666,0.0,69.10416666666667,11.541666666666666,1,0,0,0,0
2010-12-19,751,16.395833333333332,0.0,68.1875,6.8125,0,0,0,0,0
2010-12-20,841,20.32638888888889,0.103,75.50347222222223,6.368055555555556,1,1,0,1,0
2010-12-21,815,29.909722222222225,0.012,90.77291666666666,7.030555555555556,1,1,1,1,0
2010-12-22,884,28.159722222222225,0.008,75.41666666666667,10.524305555555555,1,1,0,1,0
2010-12-23,856,27.0,0.0,76.04166666666667,5.729166666666667,0,0,0,0,0
2010-12-24,744,29.826388888888886,0.099,82.24652777777779,6.302083333333333,1,1,0,1,0
2010-12-25,503,29.90625,0.04400000000000001,79.37847222222221,10.104166666666666,1,1,0,1,0
2010-12-26,612,28.014583333333334,0.04100000000000001,78.62916666666666,12.204166666666666,1,1,0,1,0
2010-12-27,687,18.569444444444446,0.0,78.64583333333333,8.645833333333334,1,0,0,0,0
2010-12-28,813,20.770833333333332,0.0,77.75,8.0,1,0,0,0,0
2010-12-29,797,28.958333333333332,0.012,82.60416666666666,8.434027777777777,1,1,1,0,0
2010-12-30,852,42.9375,0.008,83.85416666666667,14.083333333333334,1,1,1,0,0
2010-12-31,832,51.263888888888886,1.108,86.29305555555555,11.598611111111111,1,1,1,0,1
2011-01-01,1561,24.875,0.001,57.666666666666664,18.604166666666668,0,1,0,0,0
2011-01-02,712,19.541666666666668,0.0,59.166666666666664,11.395833333333334,0,0,0,0,0
2011-01-03,885,29.3125,0.0,61.354166666666664,7.208333333333333,0,0,0,0,0
2011-01-04,846,22.75,0.0,65.41666666666667,11.25,0,0,0,0,0
2011-01-05,896,23.0,0.004,64.25,7.145833333333333,1,1,0,1,0
2011-01-06,889,25.065972222222218,0.004,59.649305555555564,11.538194444444445,1,1,0,1,0
2011-01-07,937,18.45138888888889,0.013000000000000001,62.66666666666666,10.333333333333334,1,1,0,1,0
2011-01-08,837,16.541666666666668,0.003,61.25,12.666666666666666,1,1,0,1,0
2011-01-09,749,21.0625,0.0,58.979166666666664,3.1041666666666665,0,0,0,0,0
2011-01-10,918,26.645833333333332,0.0,58.25,7.833333333333333,0,0,0,0,0
2011-01-11,847,25.441666666666666,0.11600000000000002,77.39166666666667,9.277083333333334,1,1,0,1,0
2011-01-12,910,25.354166666666668,0.016,68.26388888888889,12.402777777777779,1,1,0,1,0
2011-01-13,937,21.229166666666668,0.016999999999999998,73.6875,7.8125,1,1,0,1,0
2011-01-14,987,21.958333333333332,0.002,71.89583333333333,5.3125,1,1,0,1,0
2011-01-15,895,23.180555555555557,0.004,66.5,11.284722222222221,1,1,0,1,0
2011-01-16,769,18.586805555555554,0.003,70.52430555555556,5.010416666666667,1,1,0,1,0
2011-01-17,810,27.604166666666668,0.13,74.20486111111111,10.652777777777777,1,1,1,1,0
2011-01-18,884,29.449652777777775,0.05000000000000001,83.19791666666667,12.357638888888888,1,1,1,1,0
2011-01-19,933,21.6,0.013000000000000001,67.4,8.840277777777777,1,1,0,1,0
2011-01-20,818,16.92361111111111,0.007,64.86805555555556,10.847222222222221,1,1,0,1,0
2011-01-21,840,4.854166666666667,0.002,55.854166666666664,8.395833333333334,0,1,0,0,0
2011-01-22,756,12.041666666666666,0.016,66.39583333333333,10.194444444444445,1,1,0,1,0
2011-01-23,811,14.616666666666667,0.008,56.80972222222223,9.1625,1,1,0,1,0
2011-01-24,844,22.465277777777782,0.010000000000000002,81.52430555555556,9.069444444444445,1,1,0,1,0
2011-01-25,914,26.819444444444446,0.0,81.56944444444444,5.4375,1,0,0,0,0
2011-01-26,919,24.347222222222218,0.007,77.46527777777779,7.513888888888888,1,1,1,1,0
2011-01-27,842,22.73263888888889,0.03,79.54166666666667,9.3125,1,1,0,1,0
2011-01-28,902,26.513888888888886,0.005,71.90277777777779,7.402777777777778,1,1,0,1,0
2011-01-29,826,31.048611111111114,0.005,73.61111111111111,7.0694444444444455,1,1,0,1,0
2011-01-30,756,29.65277777777777,0.015,74.52777777777777,9.569444444444445,1,1,1,1,0
2011-01-31,794,22.836805555555554,0.027000000000000003,65.12847222222221,15.121527777777779,1,1,0,1,0
2011-02-01,700,21.854166666666668,0.275,79.52569444444445,25.485416666666666,1,1,0,1,1
2011-02-02,320,20.15138888888889,0.08499999999999999,71.88333333333334,19.019444444444446,1,1,0,1,0
2011-02-03,524,8.479166666666666,0.0,56.833333333333336,9.708333333333334,0,0,0,0,0
2011-02-04,670,16.770833333333332,0.0,50.520833333333336,10.8125,0,0,0,0,0
2011-02-05,705,21.166666666666668,0.0,64.70833333333333,5.6875,0,0,0,0,0
2011-02-06,653,29.422916666666666,0.132,83.20902777777779,5.685416666666666,1,1,0,1,0
2011-02-07,763,26.833928571428572,0.039,73.74365079365079,7.849007936507937,1,1,0,1,0
2011-02-08,718,12.694444444444443,0.009000000000000001,62.63194444444445,11.166666666666666,1,1,0,1,0
2011-02-09,762,6.0,0.0,57.875,10.770833333333334,0,0,0,0,0
2011-02-10,781,6.416666666666667,0.0,62.645833333333336,8.4375,0,0,0,0,0
2011-02-11,891,20.42361111111111,0.008,66.64583333333333,8.069444444444445,1,1,0,1,0
2011-02-12,828,32.979166666666664,0.001,70.52083333333333,9.895833333333334,0,1,0,0,0
2011-02-13,780,40.458333333333336,0.0,59.104166666666664,15.208333333333334,0,0,0,0,0
2011-02-14,876,38.15972222222222,0.0,65.38888888888889,12.305555555555555,0,0,0,0,0
2011-02-15,920,33.875,0.031,58.354166666666664,11.041666666666666,1,1,1,0,0
2009-04-02,1042,46.020833333333336,0.162,64.33333333333333,12.166666666666666,1,1,1,0,0
2009-04-03,1179,41.72222222222222,0.08600000000000001,67.64583333333333,13.625,1,1,1,0,0
2009-04-04,1071,41.270833333333336,0.0,52.5625,8.979166666666666,0,0,0,0,0
2009-04-05,857,37.01111111111111,0.36300000000000004,76.48055555555555,18.269444444444446,1,1,1,1,0
2009-04-06,934,35.583333333333336,0.004,70.35416666666667,13.729166666666666,1,1,0,1,0
2009-04-07,1101,39.520833333333336,0.0,41.145833333333336,13.416666666666666,0,0,0,0,0
2009-04-08,1151,43.791666666666664,0.0,46.875,8.125,0,0,0,0,0
2009-04-09,1113,46.833333333333336,0.0,39.291666666666664,6.0,0,0,0,0,0
2009-04-10,1078,41.666666666666664,0.0,56.395833333333336,19.125,0,0,0,0,0
2009-04-11,1075,40.166666666666664,0.0,52.354166666666664,10.375,0,0,0,0,0
2009-04-12,876,43.395833333333336,0.0,53.208333333333336,9.1875,0,0,0,0,0
2009-04-13,904,39.708333333333336,0.485,82.22222222222221,15.208333333333334,1,1,1,0,0
2009-04-14,1060,40.26388888888889,0.006,79.27777777777779,13.048611111111112,1,1,1,0,0
2009-04-15,1186,46.708333333333336,0.0,49.645833333333336,9.869565217391305,0,0,0,0,0
2009-04-16,1145,49.75,0.0,47.3125,4.479166666666667,0,0,0,0,0
2009-04-17,1269,54.666666666666664,0.0,42.958333333333336,3.7291666666666665,0,0,0,0,0
2009-04-18,1083,62.416666666666664,0.003,47.541666666666664,3.7916666666666665,1,1,1,0,0
2009-04-19,915,52.552083333333336,0.8820000000000001,90.94791666666667,7.045138888888889,1,1,1,0,0
2009-04-20,1085,46.1875,0.14900000000000002,76.125,12.701388888888888,1,1,1,0,0
2009-04-21,1046,40.61805555555556,0.11999999999999998,84.86111111111111,13.673611111111109,1,1,1,0,0
2009-04-22,1219,48.979166666666664,0.0,54.0625,10.875,0,0,0,0,0
2009-04-23,1088,54.90277777777778,0.2,53.15277777777778,11.777777777777777,1,1,0,0,1
2009-04-24,1240,70.33333333333333,0.001,56.6875,14.8125,1,1,1,0,0
2009-04-25,1134,61.864583333333336,0.09999999999999999,73.10416666666667,14.8125,1,1,1,0,1
2009-04-26,1018,62.625,0.313,70.0625,10.65625,1,1,1,0,1
2009-04-27,1104,67.09722222222221,0.962,69.66666666666667,14.5,1,1,1,0,0
2009-04-28,1115,47.006944444444436,0.08499999999999999,75.34722222222221,14.270833333333334,1,1,1,0,0
2009-04-29,1147,51.375,0.032,84.75694444444444,8.465277777777777,1,1,1,0,0
2009-04-30,1081,60.67222222222222,0.42500000000000004,89.23680555555556,8.784722222222223,1,1,1,0,0
2009-05-01,1355,53.666666666666664,0.04,66.33333333333333,8.5625,1,1,1,0,0
2009-05-02,1058,56.083333333333336,0.0,45.4375,9.333333333333334,0,0,0,0,0
2009-05-03,983,59.729166666666664,0.0,42.333333333333336,4.625,0,0,0,0,0
2009-05-04,1088,60.041666666666664,0.0,42.208333333333336,8.5,0,0,0,0,0
2009-05-05,1198,61.75,0.0,47.5,5.8125,0,0,0,0,0
2009-05-06,1113,62.73333333333333,0.892,68.16250000000001,7.358333333333333,1,1,1,0,1
2009-05-07,1208,64.45833333333333,0.03,71.47916666666667,9.25,1,1,1,0,0
2009-05-08,1247,64.85416666666667,0.011,73.27083333333333,5.916666666666667,1,1,0,0,0
2009-05-09,1142,53.19444444444445,0.0,72.54166666666666,11.298611111111112,0,0,0,0,0
2009-05-10,994,52.541666666666664,0.020999999999999998,62.75,9.166666666666666,1,1,1,0,0
2009-05-11,1153,51.979166666666664,0.0,51.583333333333336,4.4375,0,0,0,0,0
2009-05-12,1220,60.583333333333336,0.0,36.4375,9.270833333333334,0,0,0,0,0
2009-05-13,1140,62.079861111111114,1.082,88.60000000000001,15.40625,1,1,1,0,1
2009-05-14,1175,62.041666666666664,0.001,54.958333333333336,11.020833333333334,0,1,0,0,0
2009-05-15,1149,57.71388888888888,0.7010000000000001,82.49861111111112,6.109722222222222,1,1,1,0,1
2009-05-16,1138,57.79513888888889,0.042,59.16666666666668,12.239583333333334,1,1,1,0,0
2009-05-17,1014,52.229166666666664,0.0,38.895833333333336,6.583333333333333,0,0,0,0,0
2009-05-18,1116,57.875,0.001,37.0625,9.5,0,1,0,0,0
2009-05-19,1172,68.20833333333333,0.0,40.270833333333336,12.4375,0,0,0,0,0
2009-05-20,1231,73.14583333333333,0.001,36.875,11.958333333333334,0,1,0,0,0
2009-05-21,1177,73.04166666666667,0.0,43.8125,10.979166666666666,0,0,0,0,0
2009-05-22,1199,62.1875,0.0,60.479166666666664,10.541666666666666,0,0,0,0,0
2009-05-23,1088,66.95833333333333,0.002,57.916666666666664,5.208333333333333,0,1,0,0,0
2009-05-24,1078,62.229166666666664,0.0,59.729166666666664,10.666666666666666,0,0,0,0,0
2009-05-25,968,59.666666666666664,0.084,60.9375,9.5,1,1,1,0,0
2009-05-26,1083,62.63402777777777,1.571,75.42361111111111,7.035416666666666,1,1,1,0,1
2009-05-27,1180,66.10763888888889,0.003,83.5486111111111,8.170138888888888,1,1,1,0,0
2009-05-28,1261,58.541666666666664,0.0,76.14583333333333,8.104166666666666,0,0,0,0,0
2009-05-29,1193,63.0625,0.0,62.104166666666664,6.854166666666667,0,0,0,0,0
2009-05-30,1099,64.66666666666667,0.001,53.270833333333336,6.291666666666667,0,1,0,0,0
2009-05-31,1029,62.3125,0.0,50.520833333333336,6.395833333333333,0,0,0,0,0
2009-06-01,1306,63.225694444444436,0.9020000000000001,70.5,10.5625,1,1,1,0,1
2009-06-02,1144,53.979166666666664,0.066,77.72916666666667,8.979166666666666,1,1,1,0,0
2009-06-03,1135,54.833333333333336,0.0,59.583333333333336,11.208333333333334,0,0,0,0,0
2009-06-04,1101,58.4375,0.0,48.875,6.520833333333333,0,0,0,0,0
2009-06-05,1169,66.64583333333333,0.0,46.083333333333336,7.395833333333333,0,0,0,0,0
2009-06-06,1034,59.583333333333336,0.002,66.77083333333333,7.354166666666667,1,1,1,0,0
2009-06-07,1007,64.8125,0.001,68.64583333333333,7.729166666666667,1,1,1,0,0
2009-06-08,1165,70.74305555555556,0.30200000000000005,73.26215277777779,9.821180555555555,1,1,1,0,1
